SampleID	mean	sd	measure	X.SampleID	Experiment	Farm	Year	farm_number	section	row	block	section_block	farm_block	farm_section_block	farm_section_block_treatment	year_farm_section_block_treatment	Sample_type	DNA	DNA_sample_label	DNA_sample_name	DNA_seq_number	DNA_plate_number	DNA_col	DNA_row	Tissue	DNA_control	Treatment	Seed_source	Disinfection	Inoculation	plot_level	soil_moisture_at_planting	plants_at_planting	approx_plants_at_harvest	cob.weight.grams	cob_weight_g_plot_avg	max_cob_weight_plot	is_disease_score	seed_weight_g_plot	seed_weight_g_block	lb_seeds_plot	lb_seeds_block	cob_count_wk12	cob_count	cobs_per_plant	seeds_per_cob_g	Seeds_per_plant	disease	disease_plot_avg	Height	Height_avg	copies_ITS_all	copies_Fus_all	copies_Fverti_all	copies_Fum_all	perc_Fus_ITS	perc_Fvert_Fus	perc_Fum_Fus	log_copies_ITS_all	log_copies_Fus_all	log_copies_Fverti_all	log_copies_Fum_all
Sample183	44.83	4.9524098817	Richness	Sample183	1	OSU	2014	3	2	15	3	2.3	3.3	3.2.3	3.2.3.3	2014.3.2.3.3	Seed	1		OSU.14.SDH.15.3.3	183	2	11	G	Seed	0	3	3	0	1	1	NA	24	22	NA	75.9357142857	146.4	1	856.8	NA	1.8872246696	NA	NA	14	0.6363636364	61.2	38.9454545455	0.7292599585	0.7448403426	NA	NA	36934.7983159195	34.9499099304	54.15465396	0	0.0946259666	154.9493376888	0	4.5674474901	1.5556978066	1.7415821642	0
Sample184	36	4.4130202214	Richness	Sample184	1	OSU	2014	3	2	16	3	2.3	3.3	3.2.3	3.2.3.5	2014.3.2.3.5	Seed	1		OSU.14.SDH.16.3.5	184	2	11	H	Seed	0	5	4	0	0	1	NA	24	22	NA	72.375	130	1	501	NA	1.1035242291	NA	NA	8	0.3636363636	62.625	22.7727272727	0.6725040136	0.6664305409	NA	NA	25472.4433203612	NA	NA	NA	NA	NA	NA	4.4060876538	NA	NA	NA
Sample193	26.65	3.1666666667	Richness	Sample193	2		2013	1	NA	NA	NA	NA	NA			2013	Seed_	1		CRG.13.AS	193	3	1	A	Seed	0	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample194	48.54	4.6632454992	Richness	Sample194	2		2013	1	NA	NA	NA	NA	NA			2013	Seed_stock	1		CRG.13.AS.A	194	3	1	B	Seed	0	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample195	47.43	3.5739093837	Richness	Sample195	2		2013	1	NA	NA	NA	NA	NA			2013	Seed_stock	1		CRG.13.AS.B	195	3	1	C	Seed	0	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample196	54.87	4.9638185855	Richness	Sample196	2		2013	2	NA	NA	NA	NA	NA			2013	Seed_stock	1		CRG.13.PC	196	3	1	D	Seed	0	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample197	13.95	2.3110406943	Richness	Sample197	2		2013	2	NA	NA	NA	NA	NA			2013	Seed_stock	1		CRG.13.PC.A	197	3	1	E	Seed	0	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample198	13.34	2.4709218008	Richness	Sample198	2		2013	2	NA	NA	NA	NA	NA			2013	Seed_stock	1		CRG.13.PC.B	198	3	1	F	Seed	0	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample227	26.37	2.0678149303	Richness	Sample227	2		2012	1	NA	NA	NA	NA	NA			2012	Seed_stock	1		CRG.12.ASss	227	3	5	C	Seed	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample228	30.59	2.7120941255	Richness	Sample228	2		2012	1	NA	NA	NA	NA	NA			2012	Seed_stock	1		CRG.12.ASosu	228	3	5	D	Seed	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample229	20.19	2.456469504	Richness	Sample229	2		2012	1	NA	NA	NA	NA	NA			2012	Seed_stock	1		CRG.12.ASmkt	229	3	5	E	Seed	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample232	27.32	3.1968418759	Richness	Sample232	2		2011	0	NA	NA	NA	NA	NA			2011	Seed_stock	1		CRG.11.CD	232	3	5	H	Seed	0	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample235	26.18	2.8933221617	Richness	Sample235	NA		NA	NA	NA	NA	NA	NA	NA				DNA_control	1		ctl.pooledCRN1	235	3	6	C	Seed	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample236	26.34	3.0524704352	Richness	Sample236	NA		NA	NA	NA	NA	NA	NA	NA				DNA_control	1		ctl.3ext	236	3	6	D	Seed	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample268	29.49	2.7321320346	Richness	Sample268	2		2013	3	NA	NA	NA	NA	NA			2013	Seed_stock	1		CRG.13.OSU.top5	268	3	10	D	Seed	0	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample273	21.41	3.1143039172	Richness	Sample273	2		2012	1	NA	NA	NA	NA	NA			2012	Seed_stock	1		CRG.12.AS.OSU.A	273	3	11	A	Seed	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample274	32.01	3.5176179957	Richness	Sample274	2		2012	1	NA	NA	NA	NA	NA			2012	Seed_stock	1		CRG.12.AS.OSU.B	274	3	11	B	Seed	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample275	27.28	3.2163722585	Richness	Sample275	2		2012	0	NA	NA	NA	NA	NA			2012	Seed_stock	1		CRG.12.CD.A	275	3	11	C	Seed	0	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample276	69.64	4.9226748088	Richness	Sample276	2		2012	0	NA	NA	NA	NA	NA			2012	Seed_stock	1		CRG.12.CD.B	276	3	11	D	Seed	0	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample277	35.07	3.7879527266	Richness	Sample277	4		2013	NA	NA	NA	NA	NA	NA			2013	Silk	1		Silk.13.OSU.1	277	3	11	E	Silk	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample278	45.44	4.667359256	Richness	Sample278	4		2013	NA	NA	NA	NA	NA	NA			2013	Silk	1		Silk.13.OSU.2	278	3	11	F	Silk	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample279	20.44	2.7827753024	Richness	Sample279	4		2013	NA	NA	NA	NA	NA	NA			2013	Silk	1		Silk.13.OSU.3	279	3	11	G	Silk	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample280	45.21	4.0484315456	Richness	Sample280	4		2013	NA	NA	NA	NA	NA	NA			2013	Silk	1		Silk.13.OSU.4	280	3	11	H	Silk	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample281	106.38	5.6653830988	Richness	Sample281	3		2014	NA	NA	NA	NA	NA	NA			2014	Soil	1		Soil.14.AS.1	281	3	12	A	Soil	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample282	112.78	5.3476701242	Richness	Sample282	3		2014	NA	NA	NA	NA	NA	NA			2014	Soil	1		Soil.14.AS.2	282	3	12	B	Soil	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample283	105.79	6.4827587967	Richness	Sample283	3		2014	NA	NA	NA	NA	NA	NA			2014	Soil	1		Soil.14.PC.1	283	3	12	C	Soil	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample284	131.15	5.5384332102	Richness	Sample284	3		2014	NA	NA	NA	NA	NA	NA			2014	Soil	1		Soil.14.PC.2	284	3	12	D	Soil	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample285	138.66	5.4238902882	Richness	Sample285	3		2013	NA	NA	NA	NA	NA	NA			2013	Soil	1		Soil.13.OSU.1	285	3	12	E	Soil	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample286	134.32	5.2278971959	Richness	Sample286	3		2013	NA	NA	NA	NA	NA	NA			2013	Soil	1		Soil.13.OSU.2	286	3	12	F	Soil	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample287	95.3	6.2125646553	Richness	Sample287	3		2014	NA	NA	NA	NA	NA	NA			2014	Soil	1		Soil.14.OSU.1	287	3	12	G	Soil	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample288	122.26	5.9452383119	Richness	Sample288	3		2014	NA	NA	NA	NA	NA	NA			2014	Soil	1		Soil.14.OSU.2	288	3	12	H	Soil	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
